#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
33364901|2022-11-13T06:37:30.820000|43.9525|13.3627|8.4|SURVEY-INGV||||ML|2.9|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33365021|2022-11-13T06:54:37.050000|43.8888|13.3833|4.3|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33365751|2022-11-13T08:43:30.550000|43.9163|13.3233|10.0|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33366171|2022-11-13T09:24:56.410000|43.9723|13.3743|5.0|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33367301|2022-11-13T11:19:03.300000|43.8677|13.3535|6.8|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33367411|2022-11-13T11:29:19.060000|43.9672|13.3607|6.1|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33367471|2022-11-13T11:29:49.990000|43.9847|13.3807|6.6|SURVEY-INGV||||ML|2.4|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33367791|2022-11-13T12:04:18.850000|43.948|13.3402|10.2|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33367951|2022-11-13T12:32:35.160000|43.9355|13.3152|7.0|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33368981|2022-11-13T14:54:33.050000|43.9802|13.3118|10.0|SURVEY-INGV||||ML|1.4|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33369311|2022-11-13T15:42:07.170000|43.9437|13.3235|8.3|SURVEY-INGV||||ML|1.4|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33369511|2022-11-13T16:09:34.850000|43.9258|13.3625|6.4|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33369971|2022-11-13T17:14:29.070000|43.9698|13.3613|7.1|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33370411|2022-11-13T19:32:09.620000|43.9952|13.1923|23.6|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33370551|2022-11-13T19:56:14.140000|43.9172|13.3458|7.4|SURVEY-INGV||||ML|1.4|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33370711|2022-11-13T20:39:15.880000|43.9828|13.3008|7.4|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33370891|2022-11-13T21:29:03.680000|43.9603|13.3157|8.7|SURVEY-INGV||||ML|2.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33371031|2022-11-13T21:37:18.880000|43.9667|13.3185|8.9|SURVEY-INGV||||ML|2.5|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33371101|2022-11-13T21:38:15.420000|43.9482|13.2345|5.0|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33371321|2022-11-13T22:04:46.230000|43.9443|13.3228|6.9|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33371671|2022-11-13T23:16:25.700000|43.9565|13.358|7.3|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33371781|2022-11-13T23:39:32.220000|43.8455|13.2738|9.6|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33371831|2022-11-13T23:44:42.510000|43.9847|13.3435|6.8|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33371961|2022-11-14T00:18:33.970000|43.9832|13.3363|7.9|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33372111|2022-11-14T01:24:49.810000|43.9737|13.3052|7.8|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33372161|2022-11-14T01:51:29.390000|44.0452|13.2283|8.8|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33372291|2022-11-14T02:43:00.360000|43.979|13.3008|7.7|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33372451|2022-11-14T04:24:27.890000|43.9307|13.3622|8.4|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33372551|2022-11-14T05:33:54.370000|44.0303|13.265|8.1|SURVEY-INGV||||ML|2.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33372661|2022-11-14T05:41:41.010000|43.9717|13.3907|9.3|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33372811|2022-11-14T06:01:34.150000|43.9387|13.3818|8.2|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33373441|2022-11-14T08:11:41.590000|44.027|13.3343|5.9|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33373561|2022-11-14T08:17:11.470000|44.039|13.3307|3.0|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33374161|2022-11-14T09:38:19.090000|43.9278|13.3793|7.7|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33374401|2022-11-14T10:03:06.530000|43.9473|13.3978|10.0|SURVEY-INGV||||ML|1.4|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33374931|2022-11-14T11:07:37.510000|43.919|13.3637|2.6|SURVEY-INGV||||ML|2.5|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33375001|2022-11-14T11:11:59.720000|43.9647|13.3282|7.2|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33375431|2022-11-14T12:48:55.140000|44.0345|13.3155|4.2|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33375671|2022-11-14T13:35:21.960000|43.9922|13.2978|26.1|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33376261|2022-11-14T14:19:06.740000|44.0933|13.3202|4.6|SURVEY-INGV||||ML|2.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33376431|2022-11-14T14:51:46.740000|43.9723|13.3382|7.9|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33376591|2022-11-14T15:22:59.380000|44.0027|13.5013|10.1|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33377231|2022-11-14T16:32:01.770000|44.0208|13.2542|8.9|SURVEY-INGV||||ML|2.4|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33377771|2022-11-14T18:46:14.090000|43.9658|13.3788|2.5|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33378441|2022-11-14T23:10:54.960000|43.9368|13.3483|5.2|BULLETIN-INGV||||ML|3.5|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33378821|2022-11-15T01:40:24.660000|43.9375|13.3907|7.2|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33379031|2022-11-15T03:23:36.330000|43.9162|13.228|9.7|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33379111|2022-11-15T04:13:27.860000|43.9707|13.3398|7.8|SURVEY-INGV||||ML|2.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33379261|2022-11-15T04:32:25.190000|43.9467|13.3218|9.0|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33379311|2022-11-15T04:50:45.040000|43.9187|13.2842|22.3|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33379431|2022-11-15T05:01:26.070000|43.9105|13.2893|9.7|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33379571|2022-11-15T05:21:22.870000|43.9088|13.3172|8.7|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33379991|2022-11-15T06:26:09.540000|43.9372|13.3797|4.9|SURVEY-INGV||||ML|1.9|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33380291|2022-11-15T07:10:07.750000|43.9667|13.3708|6.1|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33380531|2022-11-15T07:33:18.340000|43.9162|13.415|5.1|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33381101|2022-11-15T08:47:13.950000|43.9345|13.3263|9.4|SURVEY-INGV||||ML|2.9|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33381511|2022-11-15T09:20:28.420000|43.9788|13.3852|6.9|SURVEY-INGV||||Md|2.2|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33382281|2022-11-15T11:08:40.900000|43.9605|13.3463|6.5|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33382601|2022-11-15T12:18:19.330000|43.9508|13.3722|6.5|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33382771|2022-11-15T12:30:44.460000|43.948|13.3118|7.3|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33383651|2022-11-15T13:51:51.410000|44.0798|13.4722|9.7|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33384421|2022-11-15T15:53:09.030000|43.9658|13.3372|9.2|SURVEY-INGV||||ML|2.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33384491|2022-11-15T15:58:14.160000|43.9512|13.5128|26.3|SURVEY-INGV||||ML|2.3|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33384531|2022-11-15T15:59:19.470000|43.8775|13.3775|9.0|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33384641|2022-11-15T16:03:47.610000|43.9348|13.3827|7.7|SURVEY-INGV||||ML|2.7|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33384761|2022-11-15T16:10:28.750000|43.9725|13.3987|4.6|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33385521|2022-11-15T18:11:32.610000|44.2277|13.4213|9.9|SURVEY-INGV||||ML|1.9|--|Adriatico Settentrionale (MARE)|earthquake
33385571|2022-11-15T18:19:22.850000|43.969|13.3787|6.1|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33385941|2022-11-15T19:43:46.040000|44.0328|13.2287|9.0|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33386171|2022-11-15T20:49:54.320000|43.9225|13.4093|2.7|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33386481|2022-11-15T22:11:22.000000|43.9208|13.3667|8.5|SURVEY-INGV||||ML|1.3|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33386531|2022-11-15T22:22:41.500000|43.9517|13.3225|9.4|SURVEY-INGV||||ML|2.2|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33386581|2022-11-15T22:24:29.160000|43.9788|13.3603|6.4|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33386711|2022-11-15T23:06:48.690000|43.9702|13.3588|7.5|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33386811|2022-11-15T23:36:06.790000|43.9688|13.3782|7.8|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33387321|2022-11-16T03:04:56.300000|43.9418|13.335|10.0|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33387381|2022-11-16T03:06:33.960000|43.926|13.3813|9.7|SURVEY-INGV||||ML|1.0|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33387851|2022-11-16T04:36:48.330000|43.9567|13.377|7.1|SURVEY-INGV||||ML|2.4|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33387941|2022-11-16T04:57:55.810000|43.9613|13.3623|8.0|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33389351|2022-11-16T07:48:33.250000|43.9772|13.3465|9.8|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33389711|2022-11-16T08:34:41.540000|44.0012|13.4622|6.1|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33389921|2022-11-16T08:57:08.040000|43.934|13.337|4.4|SURVEY-INGV||||ML|3.2|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33391651|2022-11-16T11:54:04.550000|43.9458|13.3825|7.9|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33394731|2022-11-16T18:02:42.090000|43.979|13.3637|11.6|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33394941|2022-11-16T18:50:13.410000|43.9768|13.5072|10.0|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33395691|2022-11-16T20:50:38.250000|43.9562|13.4132|7.8|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33395841|2022-11-16T21:18:54.030000|43.9657|13.3387|7.0|SURVEY-INGV||||ML|2.3|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33396211|2022-11-16T23:07:20.730000|43.9287|13.365|7.1|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33396521|2022-11-17T00:17:02.410000|43.9275|13.3825|6.2|SURVEY-INGV||||ML|1.6|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33401801|2022-11-17T15:49:52.390000|44.2632|13.1898|10.0|SURVEY-INGV||||ML|2.2|--|Adriatico Settentrionale (MARE)|earthquake
33401991|2022-11-17T16:30:24.840000|44.0067|13.4665|10.0|SURVEY-INGV||||ML|1.5|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33402191|2022-11-17T17:04:27.260000|43.989|13.4462|10.0|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33402231|2022-11-17T17:16:22.100000|44.0113|13.2053|10.0|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33402511|2022-11-17T17:41:30.400000|44.1428|13.3448|9.8|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33402901|2022-11-17T18:49:09.030000|44.257|13.2315|9.8|SURVEY-INGV||||ML|2.1|--|Adriatico Settentrionale (MARE)|earthquake
33403921|2022-11-17T21:59:49.520000|43.7402|13.024|17.7|SURVEY-INGV||||ML|1.3|--|4 km NE San Giorgio di Pesaro (PU)|earthquake
33404281|2022-11-17T23:05:55.050000|43.8698|13.4003|7.8|SURVEY-INGV||||ML|1.4|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33404341|2022-11-17T23:20:57.710000|43.9443|13.3257|8.0|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33404531|2022-11-17T23:51:18.400000|43.9592|13.3413|9.1|SURVEY-INGV||||ML|2.0|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33404611|2022-11-17T23:51:54.250000|43.9552|13.3488|8.4|SURVEY-INGV||||ML|2.6|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33404701|2022-11-17T23:59:49.150000|43.9677|13.3617|7.0|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33404831|2022-11-18T00:28:58.780000|43.966|13.3502|7.2|SURVEY-INGV||||ML|2.1|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33405021|2022-11-18T01:25:50.940000|43.9595|13.3578|7.5|SURVEY-INGV||||ML|2.5|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33405171|2022-11-18T01:57:47.150000|43.9773|13.3913|9.5|SURVEY-INGV||||ML|1.8|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33406391|2022-11-18T06:14:35.490000|43.9718|13.3272|7.7|SURVEY-INGV||||ML|1.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33408151|2022-11-18T08:42:13.420000|43.9653|13.3548|8.0|SURVEY-INGV||||ML|2.3|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33410281|2022-11-18T10:57:28.850000|43.9607|13.3472|6.8|SURVEY-INGV||||ML|2.4|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
33412881|2022-11-18T13:42:39.050000|43.9502|13.3663|4.6|SURVEY-INGV||||ML|2.6|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33414241|2022-11-18T14:58:45.780000|43.9397|13.3492|7.5|SURVEY-INGV||||ML|2.4|--|Costa Marchigiana Anconetana (Ancona)|earthquake
33415231|2022-11-18T16:42:41.530000|44.0223|13.2642|8.0|SURVEY-INGV||||ML|2.7|--|Costa Marchigiana Pesarese (Pesaro-Urbino)|earthquake
